listing_id,url,platform,category,title,current_price,original_price,price_drops,last_price_change,currency,brand,size,condition,imageUrl,first_seen,last_seen,status,date_disappeared,consecutive_misses,sold_price,sold_confirmed_at
63352,https://www.vinted.co.uk/items/9822751573-chocolate-brown-long-sleeved-cover-up-uk-14?referrer=catalog,Vinted,womens_tops_and_tshirts,"Chocolate brown long sleeved cover up, uk 14",5.00,5.00,0,,GBP,F&F,M / UK 12-14,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:16:13.289874+00:00
63353,https://www.vinted.co.uk/items/9822535400-compania-fantastica-cotton-poppy-print-blouse-14?referrer=catalog,Vinted,womens_tops_and_tshirts,Compania fantastica cotton poppy print blouse 14,4.00,4.00,0,,GBP,Compania Fantastica,M / UK 12-14,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:16:21.359437+00:00
63354,https://www.vinted.co.uk/items/9822613932-berska-blouse?referrer=catalog,Vinted,womens_tops_and_tshirts,berska blouse,7.00,7.00,0,,GBP,Bershka,XS / UK 4-6,Good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,7.00,2026-09-03T21:16:31.232834+00:00
63355,https://www.vinted.co.uk/items/9823428815-orange-corset-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Orange corset top,1.00,1.00,0,,GBP,Primark,L / UK 16-18,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,1.00,2026-09-03T21:16:38.864573+00:00
63358,https://www.vinted.co.uk/items/9822243035-beautiful-velvet-detail-going-out-corset-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Beautiful velvet detail going-out corset top,3.00,3.00,0,,GBP,Urban Outfitters,M / UK 12-14,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:17:00.316595+00:00
63359,https://www.vinted.co.uk/items/9822723664-olivia-rodrigo-tshirt-womens?referrer=catalog,Vinted,womens_tops_and_tshirts,Olivia Rodrigo tshirt women’s,1.50,1.50,0,,GBP,Collusion,M / UK 12-14,Good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,1.50,2026-09-03T21:17:09.012618+00:00
63360,https://www.vinted.co.uk/items/9823391989-new-look-white-blouse-size-12?referrer=catalog,Vinted,womens_tops_and_tshirts,New Look White Blouse - Size 12,3.00,3.00,0,,GBP,New Look,M / UK 12-14,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:17:16.173303+00:00
63361,https://www.vinted.co.uk/items/9822856010-next-boob-tube?referrer=catalog,Vinted,womens_tops_and_tshirts,Next boob tube,2.00,2.00,0,,GBP,Next,S / UK 8-10,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.00,2026-09-03T21:17:24.616129+00:00
63362,https://www.vinted.co.uk/items/9822307960-next-animal-print-blouse-size-20?referrer=catalog,Vinted,womens_tops_and_tshirts,Next Animal Print blouse size 20,3.00,3.00,0,,GBP,Next,XL / UK 20-22,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:17:35.331177+00:00
63363,https://www.vinted.co.uk/items/9823562655-vintage-guess-halter-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Vintage guess halter top,6.00,6.00,0,,GBP,GUESS,S / UK 8-10,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,deleted,2026-09-03T21:17:42.829368+00:00,2,,
63366,https://www.vinted.co.uk/items/9822858485-tu-woman-multi-coloured-floral-long-sleeved-tie-up-neckline-top-size-10?referrer=catalog,Vinted,womens_tops_and_tshirts,Tu Woman multi coloured floral long sleeved tie up neckline top - Size 10,3.50,3.50,0,,GBP,TU Woman,S / UK 8-10,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.50,2026-09-03T21:18:00.536694+00:00
63367,https://www.vinted.co.uk/items/9823000647-bershka-baby-yellow-pale-yellow-babydoll-top-summer?referrer=catalog,Vinted,womens_tops_and_tshirts,Bershka baby yellow pale yellow babydoll top summer,8.00,8.00,0,,GBP,Bershka,S / UK 8-10,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,8.00,2026-09-03T21:18:11.615706+00:00
63368,https://www.vinted.co.uk/items/9822902270-womens-knitted-button-vest-top-size-xxl?referrer=catalog,Vinted,womens_tops_and_tshirts,Women’s Knitted Button Vest Top Size XXL,2.50,2.50,0,,GBP,Primark,XXL / UK 24-26,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.50,2026-09-03T21:18:21.487497+00:00
63369,https://www.vinted.co.uk/items/9823441419-pink-lace-halter-neck-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Pink lace halter neck top,1.50,1.50,0,,GBP,Shein,S / UK 8-10,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,1.50,2026-09-03T21:18:29.586777+00:00
63374,https://www.vinted.co.uk/items/9822404148-bodysuit?referrer=catalog,Vinted,womens_tops_and_tshirts,Bodysuit,1.00,1.00,0,,GBP,,S / UK 8-10,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,1.00,2026-09-03T21:19:01.659246+00:00
63375,https://www.vinted.co.uk/items/9822730317-ff-brown-silky-cropped-shirt-size-18?referrer=catalog,Vinted,womens_tops_and_tshirts,F&F brown silky cropped shirt size 18,2.00,2.00,0,,GBP,F&F,L / UK 16-18,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.00,2026-09-03T21:19:11.943252+00:00
63376,https://www.vinted.co.uk/items/9823052255-shein-long-sleeve-t-shirt?referrer=catalog,Vinted,womens_tops_and_tshirts,Shein long sleeve T-shirt,4.00,4.00,0,,GBP,Shein,XL / UK 20-22,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:19:20.121805+00:00
63377,https://www.vinted.co.uk/items/9822380949-womens-brown-stradivarius-crop-top-size-large?referrer=catalog,Vinted,womens_tops_and_tshirts,Women’s Brown Stradivarius Crop Top Size Large,3.00,3.00,0,,GBP,Stradivarius,L / UK 16-18,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,deleted,2026-09-03T21:19:22.762571+00:00,2,,
63378,https://www.vinted.co.uk/items/9823150335-brown-polka-dot-shirred-tie-side-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Brown polka dot shirred tie side top,5.00,5.00,0,,GBP,F&F,XS / UK 4-6,New with tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:19:29.161726+00:00
63379,https://www.vinted.co.uk/items/9823239223-white-button-up-shirt-top-dress-upgoing-out-top?referrer=catalog,Vinted,womens_tops_and_tshirts,"White button up shirt top ,dress up/going out top",3.00,3.00,0,,GBP,Shein,S / UK 8-10,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:19:37.695162+00:00
63382,https://www.vinted.co.uk/items/9823244370-urban-outfitters-cream-top?referrer=catalog,Vinted,womens_tops_and_tshirts,urban outfitters cream top,6.00,6.00,0,,GBP,Urban Outfitters,XL / UK 20-22,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,6.00,2026-09-03T21:20:00.892993+00:00
63383,https://www.vinted.co.uk/items/9822376959-red-halter-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Red halter top,5.00,5.00,0,,GBP,,S / UK 8-10,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:20:09.754803+00:00
63384,https://www.vinted.co.uk/items/9821795854-mooslover-bodysuit?referrer=catalog,Vinted,womens_tops_and_tshirts,Mooslover bodysuit,5.00,5.00,0,,GBP,Mooslover,L / UK 16-18,Good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:20:22.957340+00:00
63386,https://www.vinted.co.uk/items/9823457851-ford-merch?referrer=catalog,Vinted,womens_tops_and_tshirts,ford merch,2.00,2.00,0,,GBP,Ford,S / UK 8-10,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,1.00,2026-09-03T21:20:32.497436+00:00
63388,https://www.vinted.co.uk/items/9822776959-sinched-silky-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Sinched silky top,2.00,2.00,0,,GBP,Tik Tok,M / UK 12-14,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.00,2026-09-03T21:20:49.778677+00:00
63390,https://www.vinted.co.uk/items/9822072835-flower-fairy-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Flower fairy top,3.00,3.00,0,,GBP,Shein,S / UK 8-10,New without tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,deleted,2026-09-03T21:21:01.431867+00:00,2,,
63391,https://www.vinted.co.uk/items/9822251597-superdry-t-shirt?referrer=catalog,Vinted,womens_tops_and_tshirts,Superdry T-shirt,3.00,3.00,0,,GBP,Superdry,L / UK 16-18,Good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:21:12.655733+00:00
63392,https://www.vinted.co.uk/items/9822628471-hm-graphic-embellished-tshirt?referrer=catalog,Vinted,womens_tops_and_tshirts,H&M graphic embellished Tshirt,4.00,4.00,0,,GBP,H&M,S / UK 8-10,New with tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:21:21.629549+00:00
63393,https://www.vinted.co.uk/items/9822215880-linen-swing-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Linen swing top,3.00,3.00,0,,GBP,River Island,M / UK 12-14,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:21:29.940770+00:00
63394,https://www.vinted.co.uk/items/9821950704-calvin-klein-bodysuit?referrer=catalog,Vinted,womens_tops_and_tshirts,Calvin Klein Bodysuit,6.00,6.00,0,,GBP,Calvin Klein,L / UK 16-18,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,6.00,2026-09-03T21:21:36.703830+00:00
63395,https://www.vinted.co.uk/items/9822446489-zara-t-shirt-large?referrer=catalog,Vinted,womens_tops_and_tshirts,Zara T-shirt large,1.00,1.00,0,,GBP,Zara,L / UK 16-18,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:41.028633+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,1.00,2026-09-03T21:21:43.807840+00:00
63398,https://www.vinted.co.uk/items/9822230063-size-12-rust-caramel-ruched-cinch-super-soft-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Size 12 rust caramel ruched cinch super soft top,3.00,3.00,0,,GBP,TU,M / UK 12-14,New with tags,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:22:04.257215+00:00
63399,https://www.vinted.co.uk/items/9823231916-red-star-jumper?referrer=catalog,Vinted,womens_tops_and_tshirts,Red star jumper,5.00,5.00,0,,GBP,First Avenue,L / UK 16-18,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:22:10.994855+00:00
63401,https://www.vinted.co.uk/items/9822852027-gothic-rose-graphic-print-tee-t-shirt-every-rose-has-a-thorn-black-purple-womens-xl?referrer=catalog,Vinted,womens_tops_and_tshirts,Gothic Rose Graphic Print Tee T-Shirt “Every Rose Has a Thorn” Black Purple Womens XL,2.00,2.00,0,,GBP,,XL / UK 20-22,Very good,,2026-08-30T02:33:41.028633+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.00,2026-09-03T21:22:27.804670+00:00
63402,https://www.vinted.co.uk/items/9822697968-pretty-long-collar-blouse-size-16?referrer=catalog,Vinted,womens_tops_and_tshirts,Pretty Long Collar Blouse Size 16,3.00,3.00,0,,GBP,Simply Be,L / UK 16-18,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,deleted,2026-09-03T21:22:33.644487+00:00,2,,
63403,https://www.vinted.co.uk/items/9822571463-zara-checked-oversized-summer-shirt-cream-beige-maroon?referrer=catalog,Vinted,womens_tops_and_tshirts,Zara Checked Oversized Summer Shirt Cream Beige Maroon,5.00,5.00,0,,GBP,Zara,L / UK 16-18,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:22:44.111389+00:00
63406,https://www.vinted.co.uk/items/9822393593-ladies-pink-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Ladies pink top,6.00,6.00,0,,GBP,New Look,S / UK 8-10,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,6.00,2026-09-03T21:23:01.768553+00:00
63407,https://www.vinted.co.uk/items/9823104428-tu-check-black-white-blouse-size-14-never-worn?referrer=catalog,Vinted,womens_tops_and_tshirts,Tu Check Black & White Blouse size 14 never worn,5.00,5.00,0,,GBP,TU,M / UK 12-14,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:23:10.559076+00:00
63408,https://www.vinted.co.uk/items/9822756236-bundle-of-tops?referrer=catalog,Vinted,womens_tops_and_tshirts,bundle of tops,4.00,4.00,0,,GBP,Shein,XS / UK 4-6,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:23:19.406562+00:00
63409,https://www.vinted.co.uk/items/9817470796-pull-bear-brown-tshirt?referrer=catalog,Vinted,womens_tops_and_tshirts,Pull & bear brown tshirt,3.00,3.00,0,,GBP,Pull & Bear,S / UK 8-10,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:23:29.165959+00:00
63410,https://www.vinted.co.uk/items/9822854885-grey-long-sleeve-top?referrer=catalog,Vinted,womens_tops_and_tshirts,grey long sleeve top,2.00,2.00,0,,GBP,Primark,XXS / UK 2,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.00,2026-09-03T21:23:38.423036+00:00
63411,https://www.vinted.co.uk/items/9823089469-hollister-baby-doll-top?referrer=catalog,Vinted,womens_tops_and_tshirts,hollister baby doll top,10.00,10.00,0,,GBP,Hollister,XS / UK 4-6,Satisfactory,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,10.00,2026-09-03T21:23:48.092811+00:00
63412,https://www.vinted.co.uk/items/9822639545-boho-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Boho  Top,4.00,4.00,0,,GBP,American Eagle,M / UK 12-14,Good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:23:54.155128+00:00
63414,https://www.vinted.co.uk/items/9823164041-pretty-checked-blouse?referrer=catalog,Vinted,womens_tops_and_tshirts,Pretty checked blouse,10.00,10.00,0,,GBP,,S / UK 8-10,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,10.00,2026-09-03T21:24:09.768967+00:00
63415,https://www.vinted.co.uk/items/9823338252-bershka-pink-shirt?referrer=catalog,Vinted,womens_tops_and_tshirts,Bershka pink shirt,13.00,13.00,0,,GBP,Bershka,S / UK 8-10,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,13.00,2026-09-03T21:24:16.168001+00:00
63416,https://www.vinted.co.uk/items/9823511358-green-pull-bear-baby-tee-size-m?referrer=catalog,Vinted,womens_tops_and_tshirts,Green Pull & Bear baby tee Size M,3.00,3.00,0,,GBP,Pull & Bear,M / UK 12-14,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.00,2026-09-03T21:24:24.102041+00:00
63417,https://www.vinted.co.uk/items/9822564764-ms-stripe-slash-neck-t-shirt-size-16?referrer=catalog,Vinted,womens_tops_and_tshirts,M&S Stripe Slash Neck T-shirt size 16,5.00,5.00,0,,GBP,Marks & Spencer,L / UK 16-18,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:24:33.537719+00:00
63418,https://www.vinted.co.uk/items/9822369763-zara-burgundy-dark-red-bandeau-top-s?referrer=catalog,Vinted,womens_tops_and_tshirts,Zara burgundy dark red bandeau top S,6.00,6.00,0,,GBP,Zara,S / UK 8-10,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,6.00,2026-09-03T21:24:42.941582+00:00
63422,https://www.vinted.co.uk/items/9822566953-hollister-top-size-s?referrer=catalog,Vinted,womens_tops_and_tshirts,Hollister top size S,5.00,5.00,0,,GBP,Hollister,S / UK 8-10,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,4.50,2026-09-03T21:25:07.940167+00:00
63424,https://www.vinted.co.uk/items/9822616823-hollister-tank?referrer=catalog,Vinted,womens_tops_and_tshirts,Hollister tank,5.00,5.00,0,,GBP,Hollister,S / UK 8-10,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:25:23.666762+00:00
63425,https://www.vinted.co.uk/items/9822862396-navy-lace-cami?referrer=catalog,Vinted,womens_tops_and_tshirts,navy lace cami,2.50,2.50,0,,GBP,no brand,L / UK 16-18,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.50,2026-09-03T21:25:33.244555+00:00
63430,https://www.vinted.co.uk/items/9822797143-genuine-adidas-t-shirt?referrer=catalog,Vinted,womens_tops_and_tshirts,Genuine Adidas T-shirt,6.00,6.00,0,,GBP,adidas,M / UK 12-14,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,6.00,2026-09-03T21:26:08.853090+00:00
63431,https://www.vinted.co.uk/items/9823384820-cream-off-shoulder-top?referrer=catalog,Vinted,brand_bershka,Cream off shoulder top,11.00,11.00,0,,GBP,Bershka,M / UK 12-14,New with tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:46:15.514984+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,11.00,2026-09-03T21:26:18.340997+00:00
63432,https://www.vinted.co.uk/items/9823894333-fitted-grey-vintage-2000s-shirt?referrer=catalog,Vinted,womens_tops_and_tshirts,Fitted grey vintage 2000s shirt,2.50,2.50,0,,GBP,New Look,S / UK 8-10,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.50,2026-09-03T21:26:26.607577+00:00
63433,https://www.vinted.co.uk/items/9822516016-olive-tube-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Olive tube top,5.00,5.00,0,,GBP,Urban Outfitters,XS / UK 4-6,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,5.00,2026-09-03T21:26:35.591937+00:00
63434,https://www.vinted.co.uk/items/9822955941-broderie-black-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Broderie black top,3.00,3.00,0,,GBP,M&S Collection,XL / UK 20-22,Very good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,3.00,2026-09-03T21:26:45.370998+00:00
63437,https://www.vinted.co.uk/items/9822553373-zara-pink-bodysuit-vest-size-medium-brand-new-with-tags?referrer=catalog,Vinted,womens_tops_and_tshirts,Zara Pink Bodysuit Vest Size Medium Brand New With Tags,8.00,8.00,0,,GBP,Zara,M / UK 12-14,New with tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,8.00,2026-09-03T21:27:07.778994+00:00
63440,https://www.vinted.co.uk/items/9822941285-brandy-melville-button-up-top?referrer=catalog,Vinted,womens_tops_and_tshirts,Brandy Melville button up top,6.00,6.00,0,,GBP,Brandy Melville,One size,New without tags,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,6.00,2026-09-03T21:27:31.009905+00:00
63443,https://www.vinted.co.uk/items/9822053556-black-crop-top-topshop-size-8?referrer=catalog,Vinted,womens_tops_and_tshirts,Black Crop Top - Topshop - Size 8,2.00,2.00,0,,GBP,Topshop,S / UK 8-10,Good,,2026-08-30T02:33:48.680798+00:00,2026-08-30T02:33:48.680798+00:00,confirmed_sold,2026-08-30T16:15:42.092295+00:00,2,2.00,2026-09-03T21:28:29.184710+00:00
