listing_id,url,title,brand,category,condition,size,current_price,group_avg_price,estimated_profit,pct_below_avg,group_avg_days_to_disappear,group_sample_size,resale_score
41499,https://www.vinted.co.uk/items/9816277454-zara-denim-jacket?referrer=catalog,Zara denim jacket,Zara,womens_outerwear,New without tags,S / UK 8-10,10.0,19.82,9.82,49.5,4.8,27,51.6
282550,https://www.vinted.co.uk/items/9874731199-hobbs-dress?referrer=catalog,Hobbs dress,Hobbs,womens_dresses,Very good,M / UK 12-14,7.0,14.54,7.54,51.9,5.4,12,51.6
502267,https://www.vinted.co.uk/items/9949777898-adidas-jogging-workout-top?referrer=catalog,Adidas jogging workout top,adidas,activewear,Very good,M,8.0,16.23,8.23,50.7,5.1,52,51.6
35322,https://www.vinted.co.uk/items/9818786859-nike-airmaxs?referrer=catalog,Nike airmaxs,Nike,shoes,Good,10.5,9.0,18.14,9.14,50.4,5,7,51.6
395764,https://www.vinted.co.uk/items/9931440158-suede-waist-jacket?referrer=catalog,Suede waist jacket,Zara,womens_outerwear,New without tags,S / UK 8-10,10.0,19.82,9.82,49.5,4.8,27,51.6
521010,https://www.vinted.co.uk/items/9958011806-vintage-adidas-sweater?referrer=catalog,Vintage adidas sweater,adidas,jumpers_and_sweaters,Very good,L,8.0,15.96,7.96,49.9,4.9,26,51.5
495944,https://www.vinted.co.uk/items/9951749755-adidas-shorts-size-l?referrer=catalog,Adidas shorts size L,adidas,activewear,New without tags,L,8.0,16.17,8.17,50.5,5.1,6,51.5
532011,https://www.vinted.co.uk/items/9960273335,adidas,adidas,jumpers_and_sweaters,Very good,L,8.0,15.96,7.96,49.9,4.9,26,51.5
534695,https://www.vinted.co.uk/items/9961483227-party-party-coast-dress-12?referrer=catalog,Party party! Coast dress 12,Coast,womens_dresses,Very good,M / UK 12-14,9.0,17.0,8.0,47.1,4.2,10,51.5
292633,https://www.vinted.co.uk/items/9879683176-reiss-denim-jeans-anbass?referrer=catalog,Reiss denim jeans anbass,Replay,jeans,Very good,W31,6.0,11.43,5.43,47.5,4.3,7,51.5
296912,https://www.vinted.co.uk/items/9878436320-summer-dress-16?referrer=catalog,Summer dress 16,Monsoon,womens_dresses,Very good,M / UK 12-14,8.0,16.3,8.3,50.9,5.2,30,51.5
297983,https://www.vinted.co.uk/items/8816688804-marks-and-spencers-jeggings-size-12-black?referrer=catalog,Marks and Spencer’s Jeggings Size 12 Black,Marks & Spencer,womens_jeans,New with tags,M / UK 12-14,8.0,17.0,9.0,52.9,5.7,8,51.5
213299,https://www.vinted.co.uk/items/9850980505-oneill-sport-fleece-zip-top-m-blue?referrer=catalog,O’Neill sport fleece zip top M blue,O’Neills,activewear,Very good,M,6.5,12.37,5.87,47.5,4.3,6,51.5
388594,https://www.vinted.co.uk/items/9930110821-mens-adidas-orginals-faux-shearling-teddy-fleece-hoodie-large?referrer=catalog,Men's Adidas Orginals Faux Shearling / Teddy Fleece Hoodie - Large,adidas,jumpers_and_sweaters,Very good,L,8.0,15.96,7.96,49.9,4.9,26,51.5
431411,https://www.vinted.co.uk/items/9922343204-ralph-lauren-quarter-zip?referrer=catalog,Ralph Lauren Quarter Zip,Polo Ralph Lauren,jumpers_and_sweaters,Very good,L,20.0,35.22,15.22,43.2,3.2,9,51.5
522647,https://www.vinted.co.uk/items/9957854776-new-look-green-jumper-dress?referrer=catalog,New look green jumper dress,New Look,womens_jumpers_and_sweaters,New with tags,S / UK 8-10,6.0,11.93,5.93,49.7,4.9,16,51.4
525106,https://www.vinted.co.uk/items/9958391443-beautiful-miss-selfridge-coatfaux-fur-trim-size-12?referrer=catalog,Beautiful Miss Selfridge Coat/faux fur trim Size 12,Miss Selfridge,womens_outerwear,Very good,M / UK 12-14,7.0,13.8,6.8,49.3,4.8,5,51.4
16157,https://www.vinted.co.uk/items/9809174201-bnwt-newlook-denim-button-front-waistcoat-top?referrer=catalog,BNWT NewLook denim button front waistcoat top,New Look,womens_jumpers_and_sweaters,New with tags,S / UK 8-10,6.0,11.93,5.93,49.7,4.9,16,51.4
280739,https://www.vinted.co.uk/items/9875214804-mens-vintage-brazil-shirt?referrer=catalog,Men’s vintage Brazil shirt,Umbro,activewear,Very good,S,8.0,14.44,6.44,44.6,3.6,9,51.4
505582,https://www.vinted.co.uk/items/9955839013-mens-nike-reversible-gillet-bodywarmer?referrer=catalog,Mens Nike Reversible Gillet Bodywarmer,Nike,outerwear,Very good,L,12.0,24.21,12.21,50.4,5.1,40,51.4
545914,https://www.vinted.co.uk/items/9964850839-uniqlo-beige-cardigan?referrer=catalog,Uniqlo Beige Cardigan,Uniqlo,womens_jumpers_and_sweaters,Very good,M / UK 12-14,6.0,11.39,5.39,47.3,4.3,9,51.4
530653,https://www.vinted.co.uk/items/9960453996-tommy-hilfiger-2xl-mens-bomber-jacker?referrer=catalog,Tommy Hilfiger 2XL mens bomber jacker,Tommy Hilfiger,outerwear,Very good,XXL,10.0,21.5,11.5,53.5,5.9,6,51.4
391814,https://www.vinted.co.uk/items/9931061155-uniqlo-grey-knitted-jumper?referrer=catalog,Uniqlo grey knitted jumper,Uniqlo,womens_jumpers_and_sweaters,Very good,M / UK 12-14,6.0,11.39,5.39,47.3,4.3,9,51.4
394392,https://www.vinted.co.uk/items/9926345263-ladys-jeans?referrer=catalog,Lady’s jeans,River Island,womens_jeans,Very good,Other,6.0,11.56,5.56,48.1,4.5,7,51.4
388384,https://www.vinted.co.uk/items/9927985077-grey-nike-crewneck-sweater?referrer=catalog,grey Nike crewneck sweater,Nike,jumpers_and_sweaters,Very good,M,7.0,14.14,7.14,50.5,5.1,44,51.4
431904,https://www.vinted.co.uk/items/9930581380-adidas-shoes-size-95?referrer=catalog,Adidas shoes size 9.5,adidas,shoes,Very good,9.5,15.0,32.6,17.6,54.0,6.0,10,51.4
519595,https://www.vinted.co.uk/items/9958110571-nike-joggers?referrer=catalog,Nike joggers,Nike,trousers,Very good,L,7.0,13.88,6.88,49.6,4.9,44,51.3
525159,https://www.vinted.co.uk/items/9953852567-ms-shacket?referrer=catalog,M&S Shacket,Marks & Spencer,womens_outerwear,Very good,S / UK 8-10,6.0,11.99,5.99,50.0,5.0,40,51.3
405079,https://www.vinted.co.uk/items/9935884760-mens-berghaus-fleece-jacket-large?referrer=catalog,Men's Berghaus fleece jacket Large,Berghaus,outerwear,Very good,L,10.0,20.8,10.8,51.9,5.5,18,51.3
405491,https://www.vinted.co.uk/items/9923267319-mens-adidas-rain-jacket-xxl?referrer=catalog,Mens Adidas Rain Jacket XXL,adidas,outerwear,Very good,XXL,11.0,20.81,9.81,47.1,4.3,8,51.3
541897,https://www.vinted.co.uk/items/9963782002-north-face-fleece-l?referrer=catalog,North Face fleece (L),The North Face,outerwear,Good,L,10.0,19.09,9.09,47.6,4.4,11,51.3
4927,https://www.vinted.co.uk/items/9808927062-niko-black-patches-crew-neck-sweater?referrer=catalog,Niko Black Patches Crew neck Sweater,,jumpers_and_sweaters,Very good,M,6.0,11.81,5.81,49.2,4.8,8,51.3
306382,https://www.vinted.co.uk/items/9880490996,Oakley,Oakley,tops_and_tshirts,Very good,L,7.0,16.68,9.68,58.0,7.1,6,51.3
32293,https://www.vinted.co.uk/items/9816222715-light-weight-north-face-jacket?referrer=catalog,Light weight North Face jacket,The North Face,outerwear,Good,L,10.0,19.09,9.09,47.6,4.4,11,51.3
276844,https://www.vinted.co.uk/items/9860817430-berghaus-large-mens-fleece?referrer=catalog,Berghaus large mens fleece,Berghaus,outerwear,Very good,L,10.0,20.8,10.8,51.9,5.5,18,51.3
457867,https://www.vinted.co.uk/items/9943569449-vintage-2000s-y2k-dickies-black-relaxed-baggy-chino-shorts-1018?referrer=catalog,Vintage 2000s Y2K Dickies Black Relaxed Baggy Chino Shorts - 1018,Dickies,shorts,Very good,W30,10.0,22.6,12.6,55.8,6.5,5,51.3
35553,https://www.vinted.co.uk/items/9816787378-nike-therma-fit-gloves-size-xs?referrer=catalog,Nike therma fit gloves size xs,Nike,activewear,Very good,XS,5.0,11.31,6.31,55.8,6.5,16,51.3
530354,https://www.vinted.co.uk/items/9961418580-berghaus-fleece?referrer=catalog,Berghaus fleece,Berghaus,outerwear,Very good,L,10.0,20.8,10.8,51.9,5.5,18,51.3
530502,https://www.vinted.co.uk/items/9952748194-berghaus-fleece-size-large?referrer=catalog,Berghaus fleece size large,Berghaus,outerwear,Very good,L,10.0,20.8,10.8,51.9,5.5,18,51.3
531899,https://www.vinted.co.uk/items/9959736153-lacoste-sport-t-shirt-size-m-very-good?referrer=catalog,Lacoste Sport T-Shirt | Size M | Very Good,Lacoste,tops_and_tshirts,Very good,M,6.0,11.79,5.79,49.1,4.8,7,51.3
536253,https://www.vinted.co.uk/items/9961164407-ms-black-mac?referrer=catalog,M&S black Mac,Marks & Spencer,womens_outerwear,Very good,S / UK 8-10,6.0,11.99,5.99,50.0,5.0,40,51.3
34285,https://www.vinted.co.uk/items/9816915503-black-ive-hit-a-new-low-hoodie?referrer=catalog,black ‘i’ve hit a new low’ hoodie,,jumpers_and_sweaters,Very good,M,6.0,11.81,5.81,49.2,4.8,8,51.3
424577,https://www.vinted.co.uk/items/9922266913-the-north-face-thermoball-jacket-womens-size-s-grey-topographic-print-lightweight?referrer=catalog,The North Face ThermoBall Jacket | Womens Size S | Grey Topographic Print | Lightweight,The North Face,womens_outerwear,Very good,S / UK 8-10,21.99,42.76,20.77,48.6,4.7,51,51.2
404919,https://www.vinted.co.uk/items/9928412054-mandarin-jacket?referrer=catalog,Mandarin jacket,unknown,outerwear,Very good,S,6.0,12.23,6.23,50.9,5.3,9,51.2
470512,https://www.vinted.co.uk/items/9945290779-dickies-black-trousers?referrer=catalog,Dickies black trousers,Dickies,trousers,Very good,W32,7.99,16.02,8.03,50.1,5.1,21,51.2
420491,https://www.vinted.co.uk/items/9916551752-adidas-mens-long-sleeve-sweat-size-m?referrer=catalog,Adidas men’s long sleeve sweat size M,adidas,jumpers_and_sweaters,New without tags,M,8.09,17.16,9.07,52.9,5.8,5,51.2
548796,https://www.vinted.co.uk/items/9964457569-the-north-face-girlswomens-puffer-jacket-white-turquoise-small?referrer=catalog,The North Face Girls/Womens Puffer Jacket – White & Turquoise – Small,The North Face,womens_outerwear,Very good,S / UK 8-10,22.0,42.76,20.76,48.6,4.7,51,51.2
418961,https://www.vinted.co.uk/items/9857026254-nike-tech-jacket?referrer=catalog,Nike tech jacket,Nike,outerwear,Very good,XL,11.0,20.93,9.93,47.4,4.4,18,51.2
530372,https://www.vinted.co.uk/items/9960325128-north-face-lightweight-windbreaker-m-unisex?referrer=catalog,North Face lightweight windbreaker M  unisex,The North Face,outerwear,Very good,M,18.0,36.13,18.13,50.2,5.1,35,51.2
296336,https://www.vinted.co.uk/items/9875904965-white-stuff-cardigan-size-12?referrer=catalog,White Stuff cardigan size 12,White Stuff,womens_jumpers_and_sweaters,Very good,M / UK 12-14,6.0,11.33,5.33,47.0,4.3,6,51.2
407295,https://www.vinted.co.uk/items/9935650777-tommy-hilfiger-jumper?referrer=catalog,Tommy Hilfiger jumper,Tommy Hilfiger,jumpers_and_sweaters,Very good,M,9.0,17.65,8.65,49.0,4.8,30,51.2
519229,https://www.vinted.co.uk/items/9953801000-zara-khaki-shacket?referrer=catalog,Zara Khaki Shacket,Zara,outerwear,New without tags,M,12.0,25.38,13.38,52.7,5.8,13,51.1
520593,https://www.vinted.co.uk/items/9957236707-mens-next-checkered-longsleeve-shirt-new-greennavy-large?referrer=catalog,Men’s Next Checkered Longsleeve Shirt New Green/Navy | Large,Next,tops_and_tshirts,New with tags,L,5.0,10.4,5.4,51.9,5.6,5,51.1
521952,https://www.vinted.co.uk/items/9952504430-puma-slipstream-trainers-size-13?referrer=catalog,PUMA Slipstream trainers size 13.,Puma,shoes,Very good,13,12.0,31.0,19.0,61.3,8,5,51.1
523789,https://www.vinted.co.uk/items/9894926354-white-dress?referrer=catalog,White dress,Zara,womens_dresses,New without tags,S / UK 8-10,6.0,11.21,5.21,46.5,4.2,20,51.1
270075,https://www.vinted.co.uk/items/9872793929-fat-face-size-12-jumper?referrer=catalog,Fat face size 12 jumper,FatFace,womens_jumpers_and_sweaters,Very good,M / UK 12-14,5.0,10.17,5.17,50.8,5.3,20,51.1
429872,https://www.vinted.co.uk/items/9938827077-zara-trench-coat?referrer=catalog,ZARA trench coat,Zara,outerwear,New without tags,M,12.0,25.38,13.38,52.7,5.8,13,51.1
292251,https://www.vinted.co.uk/items/9863953626-khaki-mens-chinos?referrer=catalog,Khaki men’s Chinos,Uniqlo,trousers,Very good,M,6.0,12.9,6.9,53.5,6.0,11,51.1
541748,https://www.vinted.co.uk/items/9964965295,Stone Island,Stone Island,outerwear,Very good,S,230.0,365.96,135.96,37.2,1.8,5,51.1
545187,https://www.vinted.co.uk/items/9962238346-asics-trainers-size-10?referrer=catalog,ASICS trainers size 10,Asics,shoes,Very good,10,22.0,45.1,23.1,51.2,5.4,19,51.1
545777,https://www.vinted.co.uk/items/9962805397-new-large-under-armour-shorts?referrer=catalog,New Large Under Armour Shorts,Under Armour,activewear,New with tags,L,8.0,15.16,7.16,47.2,4.4,9,51.1
458983,https://www.vinted.co.uk/items/9945078551-mens-berghaus-t-shirt?referrer=catalog,Mens berghaus t shirt,Berghaus,activewear,Very good,L,13.0,24.11,11.11,46.1,4.1,18,51.1
491979,https://www.vinted.co.uk/items/9950367428-zara-man-khaki-green-shacket?referrer=catalog,Zara Man Khaki Green Shacket,Zara,outerwear,Very good,S,8.0,16.0,8.0,50.0,5.1,14,51.1
530324,https://www.vinted.co.uk/items/9958437767-zara-beige-jacket?referrer=catalog,Zara beige jacket,Zara,outerwear,Very good,S,8.0,16.0,8.0,50.0,5.1,14,51.1
530683,https://www.vinted.co.uk/items/9872706710-dickies-black-cargos?referrer=catalog,dickies black cargos,Dickies,trousers,Very good,W32,8.0,16.02,8.02,50.1,5.1,21,51.1
385881,https://www.vinted.co.uk/items/9930327299-dickies-874-originals?referrer=catalog,Dickies 874 originals,Dickies,trousers,Very good,W32,8.0,16.02,8.02,50.1,5.1,21,51.1
298644,https://www.vinted.co.uk/items/9857195188,The North Face,The North Face,womens_outerwear,Very good,XS / UK 4-6,17.99,38.35,20.36,53.1,5.9,14,51.1
385970,https://www.vinted.co.uk/items/9925399516-dickies-slim-straight-grey-trousers-32r?referrer=catalog,Dickies slim straight grey trousers 32r,Dickies,trousers,Very good,W32,8.0,16.02,8.02,50.1,5.1,21,51.1
441294,https://www.vinted.co.uk/items/9943606897-uniqlo-dark-green-corduroy-trousers-m?referrer=catalog,Uniqlo dark green corduroy trousers M,Uniqlo,trousers,Very good,M,6.0,12.9,6.9,53.5,6.0,11,51.1
521077,https://www.vinted.co.uk/items/9956903389-fred-perry-jumper?referrer=catalog,Fred Perry Jumper,Fred Perry,jumpers_and_sweaters,Very good,M,12.0,23.75,11.75,49.5,5,16,51.0
522550,https://www.vinted.co.uk/items/9950576922-wales-football-mens-jacket?referrer=catalog,Wales football men’s Jacket,adidas,activewear,Very good,XL,10.0,19.49,9.49,48.7,4.8,40,51.0
269525,https://www.vinted.co.uk/items/9863530516-arsenal-top?referrer=catalog,Arsenal top,adidas,activewear,Very good,XL,10.0,19.49,9.49,48.7,4.8,40,51.0
26956,https://www.vinted.co.uk/items/9811717357-as-roma-originals-tee?referrer=catalog,AS Roma Originals tee,adidas,activewear,Very good,XL,10.0,19.49,9.49,48.7,4.8,40,51.0
509400,https://www.vinted.co.uk/items/9955087235-adidas-british-cycling-team-sky-short-sleeve-jersey?referrer=catalog,Adidas British Cycling Team Sky short-sleeve jersey,adidas,activewear,Very good,XL,10.0,19.49,9.49,48.7,4.8,40,51.0
516043,https://www.vinted.co.uk/items/9955861833-scotland-world-cup-shirt?referrer=catalog,Scotland World Cup Shirt,adidas,activewear,Very good,XL,10.0,19.49,9.49,48.7,4.8,40,51.0
547382,https://www.vinted.co.uk/items/9963345919-dress?referrer=catalog,Dress,,womens_dresses,New without tags,S / UK 8-10,5.0,10.65,5.65,53.1,5.9,20,51.0
530511,https://www.vinted.co.uk/items/9670682294-lyle-scott-quilted-mens-jacket?referrer=catalog,Lyle & Scott Quilted Mens Jacket,Lyle & Scott,outerwear,Very good,XL,8.5,15.72,7.22,45.9,4.1,9,51.0
531978,https://www.vinted.co.uk/items/9959044685,adidas,adidas,jumpers_and_sweaters,Very good,S,6.0,12.15,6.15,50.6,5.3,13,51.0
421917,https://www.vinted.co.uk/items/9915435071-juventis-ronaldo-football-shirt?referrer=catalog,Juventis Ronaldo football shirt,adidas,activewear,Very good,XL,10.0,19.49,9.49,48.7,4.8,40,51.0
276875,https://www.vinted.co.uk/items/9870892878-mens-formal-coat?referrer=catalog,Men’s formal coat,Zara,outerwear,New without tags,L,15.0,31.6,16.6,52.5,5.8,5,51.0
43922,https://www.vinted.co.uk/items/9817126445-adidas-green-hoodie?referrer=catalog,Adidas green hoodie,adidas,jumpers_and_sweaters,Very good,S,6.0,12.15,6.15,50.6,5.3,13,51.0
522219,https://www.vinted.co.uk/items/9953562136-glasses-frame?referrer=catalog,Glasses frame,,activewear,Very good,,6.0,12.04,6.04,50.2,5.2,27,50.9
203893,https://www.vinted.co.uk/items/9851723435-zara-jumper?referrer=catalog,Zara jumper,Zara,jumpers_and_sweaters,Very good,M,6.0,11.74,5.74,48.9,4.9,22,50.9
506737,https://www.vinted.co.uk/items/9955102497-tommy-hilfiger-jeans-3630?referrer=catalog,Tommy Hilfiger jeans 36/30,Tommy Hilfiger,jeans,Very good,W36,8.0,15.0,7.0,46.7,4.3,13,50.9
395048,https://www.vinted.co.uk/items/9929026381-ladies-barbour-jacket?referrer=catalog,Ladies Barbour Jacket,Barbour,womens_outerwear,Very good,M / UK 12-14,25.0,47.46,22.46,47.3,4.5,14,50.9
548969,https://www.vinted.co.uk/items/9964065614-red-leather-jacket?referrer=catalog,Red Leather Jacket,Urban Outfitters,womens_outerwear,Very good,S / UK 8-10,10.0,19.75,9.75,49.4,5.0,8,50.9
549137,https://www.vinted.co.uk/items/9963296469-barbour-coat?referrer=catalog,Barbour coat,Barbour,womens_outerwear,Very good,M / UK 12-14,25.0,47.46,22.46,47.3,4.5,14,50.9
549430,https://www.vinted.co.uk/items/9963072743-columbia-zip-fleece?referrer=catalog,Columbia zip fleece,Columbia,womens_outerwear,Very good,L / UK 16-18,12.0,23.51,11.51,49.0,4.9,9,50.9
532143,https://www.vinted.co.uk/items/9959105993-zara-grey-oversized-sweater?referrer=catalog,zara grey oversized sweater,Zara,jumpers_and_sweaters,Very good,M,6.0,11.74,5.74,48.9,4.9,22,50.9
536027,https://www.vinted.co.uk/items/9958418562-ego-diamante-denim-skirt-jacket-set?referrer=catalog,Ego diamanté denim skirt & jacket set,EGO,womens_outerwear,Very good,S / UK 8-10,10.0,17.57,7.57,43.1,3.4,7,50.9
536189,https://www.vinted.co.uk/items/9960144394-afghan-coat?referrer=catalog,Afghan Coat,Urban Outfitters,womens_outerwear,Very good,S / UK 8-10,10.0,19.75,9.75,49.4,5.0,8,50.9
293539,https://www.vinted.co.uk/items/9879983031-large-light-blue-carhartt-jumper?referrer=catalog,Large light blue Carhartt jumper,Carhartt,jumpers_and_sweaters,Very good,L,12.0,22.0,10.0,45.5,4,7,50.9
59092,https://www.vinted.co.uk/items/9822839551-levis-505-black-cropped-denim-shorts-classic-vintage-mens-w36-i3,Levi's,Levi's,shorts,Very good,W36,6.56,14.04,7.48,53.3,6.0,13,50.9
447790,https://www.vinted.co.uk/items/9942588806-red-ego-jacket?referrer=catalog,Red ego jacket,EGO,womens_outerwear,Very good,S / UK 8-10,10.0,17.57,7.57,43.1,3.4,7,50.9
395653,https://www.vinted.co.uk/items/9929935266-brown-leather-festival-top?referrer=catalog,Brown leather festival top,EGO,womens_outerwear,Very good,S / UK 8-10,10.0,17.57,7.57,43.1,3.4,7,50.9
519277,https://www.vinted.co.uk/items/9955734630-mountain-warehouse-puffer-gillette?referrer=catalog,Mountain Warehouse Puffer Gillette,Mountain Warehouse,outerwear,Very good,L,5.0,10.5,5.5,52.4,5.8,5,50.8
519520,https://www.vinted.co.uk/items/9958143925-the-north-face-tracksuit-bottoms?referrer=catalog,The north face tracksuit bottoms,The North Face,trousers,Very good,M,8.0,15.17,7.17,47.3,4.5,6,50.8
520000,https://www.vinted.co.uk/items/9955735894-wrangler-mens-jeans-trousers?referrer=catalog,Wrangler men’s jeans trousers,Wrangler,jeans,Good,W34,5.5,11.07,5.57,50.3,5.3,7,50.8
520920,https://www.vinted.co.uk/items/9956495255-superdry-cable-knit-crew-neck-jumper-grey-small?referrer=catalog,Superdry Cable Knit Crew Neck Jumper Grey Small,Superdry,jumpers_and_sweaters,Very good,S,6.0,11.2,5.2,46.4,4.3,10,50.8
224880,https://www.vinted.co.uk/items/9858324810-mens-crew-jumper-size-xl?referrer=catalog,Mens Crew jumper size xl,Crew Clothing Company,jumpers_and_sweaters,Very good,XL,5.0,10.31,5.31,51.5,5.6,13,50.8
405486,https://www.vinted.co.uk/items/9920038420-mans-fleece?referrer=catalog,Mans fleece,Mountain Warehouse,outerwear,Very good,L,5.0,10.5,5.5,52.4,5.8,5,50.8
472739,https://www.vinted.co.uk/items/9918217335-asics-gel-kayano-28-running-trainers-navy-uk-9?referrer=catalog,ASICS Gel-Kayano 28 Running Trainers Navy UK 9,Asics,shoes,Good,9,23.0,41.42,18.42,44.5,3.8,12,50.8
509455,https://www.vinted.co.uk/items/9956393825-mens-monterrain-grey-shirts-with-yellow-detail?referrer=catalog,Men’s Monterrain grey shirts with yellow detail,Monterrain,activewear,Very good,M,9.0,18.0,9.0,50.0,5.2,16,50.8
542367,https://www.vinted.co.uk/items/9961782782-vintage-navy-blue-carhartt-trousers-w32-m0187?referrer=catalog,Vintage Navy Blue Carhartt Trousers W32 #M0187,Carhartt,trousers,Very good,W32,12.0,25.61,13.61,53.1,6,9,50.8
